msoa,org_code,sector,occupied_beds,available_beds,postcode,latitude,longitude
E02001335,RBN,Mental Illness,0,0,L355DR,53.420469,-2.784954
E02001337,RW4,Learning Disabilities,92.369565,111.423913,L341PJ,53.424035,-2.826417
E02001337,RW4,General & Acute,0,0,L341PJ,53.424035,-2.826417
E02001337,RW4,Maternity,0,0,L341PJ,53.424035,-2.826417
E02001337,RW4,Mental Illness,520.195652,598.597826,L341PJ,53.424035,-2.826417
E02001351,RET,Learning Disabilities,0,0,L97LJ,53.466395,-2.931
E02001351,RET,General & Acute,98.054348,162.347826,L97LJ,53.466395,-2.931
E02001351,RET,Maternity,0,0,L97LJ,53.466395,-2.931
E02001351,RET,Mental Illness,0,0,L97LJ,53.466395,-2.931
E02001372,RBQ,Learning Disabilities,0,0,L143PE,53.411151,-2.897989
E02001372,RBQ,General & Acute,99.119565,120.119565,L143PE,53.411151,-2.897989
E02001372,RBQ,Maternity,0,0,L143PE,53.411151,-2.897989
E02001372,RBQ,Mental Illness,0,0,L143PE,53.411151,-2.897989
E02001372,RBS,Learning Disabilities,0,0,L122AP,53.421263,-2.897795
E02001372,RBS,General & Acute,138.967391,173,L122AP,53.421263,-2.897795
E02001372,RBS,Maternity,0,0,L122AP,53.421263,-2.897795
E02001372,RBS,Mental Illness,5.913043,7,L122AP,53.421263,-2.897795
E02001377,REM,Learning Disabilities,0,0,L78XP,53.409506,-2.964809
E02001377,REM,General & Acute,1176.369565,1502.097826,L78XP,53.409506,-2.964809
E02001377,REM,Maternity,0,0,L78XP,53.409506,-2.964809
E02001377,REM,Mental Illness,0,0,L78XP,53.409506,-2.964809
E02001377,REP,Learning Disabilities,0,0,L87SS,53.398461,-2.960077
E02001377,REP,General & Acute,13.456522,24.978261,L87SS,53.398461,-2.960077
E02001377,REP,Maternity,50.576087,90.880435,L87SS,53.398461,-2.960077
E02001377,REP,Mental Illness,0,0,L87SS,53.398461,-2.960077
E02001436,RVY,Learning Disabilities,0,0,PR86PN,53.63357,-2.97882
E02001436,RVY,General & Acute,318.630435,430.043478,PR86PN,53.63357,-2.97882
E02001436,RVY,Maternity,9.521739,29.086957,PR86PN,53.63357,-2.97882
E02001436,RVY,Mental Illness,0,0,PR86PN,53.63357,-2.97882
E02001491,RBL,Learning Disabilities,0,0,CH495PE,53.36964,-3.096815
E02001491,RBL,General & Acute,498.097826,717.228261,CH495PE,53.36964,-3.096815
E02001491,RBL,Maternity,21.978261,32,CH495PE,53.36964,-3.096815
E02001491,RBL,Mental Illness,0,0,CH495PE,53.36964,-3.096815
E02001504,REN,Learning Disabilities,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,General & Acute,58.48913,82.956522,CH634JY,53.332283,-3.025848
E02001504,REN,Maternity,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,Mental Illness,0,0,CH634JY,53.332283,-3.025848
E02001520,RFF,Learning Disabilities,0,0,S752EP,53.559132,-1.499493
E02001520,RFF,General & Acute,380.01087,405,S752EP,53.559132,-1.499493
E02001520,RFF,Maternity,20.413043,33,S752EP,53.559132,-1.499493
E02001520,RFF,Mental Illness,0,0,S752EP,53.559132,-1.499493
E02001556,RP5,Learning Disabilities,0,0,DN25LT,53.530805,-1.108942
E02001556,RP5,General & Acute,563,746.619565,DN25LT,53.530805,-1.108942
E02001556,RP5,Maternity,31.48913,59,DN25LT,53.530805,-1.108942
E02001556,RP5,Mental Illness,0,0,DN25LT,53.530805,-1.108942
E02001566,RXE,Learning Disabilities,0,0,DN48QN,53.494823,-1.145978
E02001566,RXE,General & Acute,38.065217,74.043478,DN48QN,53.494823,-1.145978
E02001566,RXE,Maternity,0,0,DN48QN,53.494823,-1.145978
E02001566,RXE,Mental Illness,201.934783,242.152174,DN48QN,53.494823,-1.145978
E02001600,RFR,Learning Disabilities,0,0,S602UD,53.413972,-1.34288
E02001600,RFR,General & Acute,322.521739,387.76087,S602UD,53.413972,-1.34288
E02001600,RFR,Maternity,15.793478,24,S602UD,53.413972,-1.34288
E02001600,RFR,Mental Illness,0,0,S602UD,53.413972,-1.34288
E02001630,RHQ,Learning Disabilities,0,0,S57AU,53.409821,-1.455965
E02001630,RHQ,General & Acute,1003.695652,1360.923913,S57AU,53.409821,-1.455965
E02001630,RHQ,Maternity,62.73913,80,S57AU,53.409821,-1.455965
E02001630,RHQ,Mental Illness,0,0,S57AU,53.409821,-1.455965
E02001632,TAH,Learning Disabilities,5.565217,7,S47QQ,53.398186,-1.443225
E02001632,TAH,General & Acute,0,0,S47QQ,53.398186,-1.443225
E02001632,TAH,Maternity,0,0,S47QQ,53.398186,-1.443225
E02001632,TAH,Mental Illness,127.380435,151.663043,S47QQ,53.398186,-1.443225
E02001640,RCU,Learning Disabilities,0,0,S102TH,53.380599,-1.490629
E02001640,RCU,General & Acute,71.01087,134,S102TH,53.380599,-1.490629
E02001640,RCU,Maternity,0,0,S102TH,53.380599,-1.490629
E02001640,RCU,Mental Illness,12.467391,23.641304,S102TH,53.380599,-1.490629
E02001697,RR7,Learning Disabilities,0,0,NE96SX,54.93938,-1.580781
E02001697,RR7,General & Acute,335.913043,442,NE96SX,54.93938,-1.580781
E02001697,RR7,Maternity,12.141304,16,NE96SX,54.93938,-1.580781
E02001697,RR7,Mental Illness,20.880435,32,NE96SX,54.93938,-1.580781
E02001713,RX4,Learning Disabilities,85.51087,102,NE33XT,55.006488,-1.6331
E02001713,RX4,General & Acute,42.565217,49,NE33XT,55.006488,-1.6331
E02001713,RX4,Maternity,0,0,NE33XT,55.006488,-1.6331
E02001713,RX4,Mental Illness,546.228261,647,NE33XT,55.006488,-1.6331
E02001714,RTD,Learning Disabilities,0,0,NE77DN,55.002783,-1.593392
E02001714,RTD,General & Acute,946.652174,1269.347826,NE77DN,55.002783,-1.593392
E02001714,RTD,Maternity,35.5,96,NE77DN,55.002783,-1.593392
E02001714,RTD,Mental Illness,0,0,NE77DN,55.002783,-1.593392
E02001750,RTF,Learning Disabilities,0,0,NE298NH,55.025241,-1.46734
E02001750,RTF,General & Acute,569.586957,790.782609,NE298NH,55.025241,-1.46734
E02001750,RTF,Maternity,19.184783,31.358696,NE298NH,55.025241,-1.46734
E02001750,RTF,Mental Illness,9.021739,28,NE298NH,55.025241,-1.46734
E02001801,R0B,Learning Disabilities,0,0,SR47TP,54.902214,-1.410327
E02001801,R0B,General & Acute,619.5,870.054348,SR47TP,54.902214,-1.410327
E02001801,R0B,Maternity,19.98913,40.934783,SR47TP,54.902214,-1.410327
E02001801,R0B,Mental Illness,0,0,SR47TP,54.902214,-1.410327
E02001876,RQ3,Learning Disabilities,0,0,B46NH,52.484784,-1.893808
E02001876,RQ3,General & Acute,164.26087,278.271739,B46NH,52.484784,-1.893808
E02001876,RQ3,Maternity,63.391304,101,B46NH,52.484784,-1.893808
E02001876,RQ3,Mental Illness,20.282609,34,B46NH,52.484784,-1.893808
E02001876,RYW,Learning Disabilities,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,General & Acute,115.836957,137.630435,B74BN,52.487324,-1.885825
E02001876,RYW,Maternity,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,Mental Illness,0,0,B74BN,52.487324,-1.885825
E02001879,RXK,Learning Disabilities,0,0,B187QH,52.488627,-1.932507
E02001879,RXK,General & Acute,442,581,B187QH,52.488627,-1.932507
E02001879,RXK,Maternity,35.869565,62,B187QH,52.488627,-1.932507
E02001879,RXK,Mental Illness,0,0,B187QH,52.488627,-1.932507
E02001913,RRK,Learning Disabilities,0,0,B152GW,52.453198,-1.93847
E02001913,RRK,General & Acute,1778.423913,"2,079",B152GW,52.453198,-1.93847
E02001913,RRK,Maternity,64.945652,96.706522,B152GW,52.453198,-1.93847
E02001913,RRK,Mental Illness,0,0,B152GW,52.453198,-1.93847
E02001914,RXT,Learning Disabilities,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,General & Acute,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,Maternity,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,Mental Illness,625.445652,666.478261,B138QY,52.440919,-1.897096
E02001939,RRJ,Learning Disabilities,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,General & Acute,54.554348,108.630435,B312AP,52.420088,-1.96116
E02001939,RRJ,Maternity,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,Mental Illness,0,0,B312AP,52.420088,-1.96116
E02001958,RYG,Learning Disabilities,41.630435,69,CV66NY,52.457137,-1.486518
E02001958,RYG,General & Acute,0,0,CV66NY,52.457137,-1.486518
E02001958,RYG,Maternity,0,0,CV66NY,52.457137,-1.486518
E02001958,RYG,Mental Illness,203.576087,254.369565,CV66NY,52.457137,-1.486518
E02001976,RKB,Learning Disabilities,0,0,CV22DX,52.421211,-1.438403
E02001976,RKB,General & Acute,841.369565,1067.141304,CV22DX,52.421211,-1.438403
E02001976,RKB,Maternity,4.815217,70,CV22DX,52.421211,-1.438403
E02001976,RKB,Mental Illness,0,0,CV22DX,52.421211,-1.438403
E02002012,RNA,Learning Disabilities,0,0,DY12HQ,52.502944,-2.118518
E02002012,RNA,General & Acute,516.173913,626.847826,DY12HQ,52.502944,-2.118518
E02002012,RNA,Maternity,26.76087,49,DY12HQ,52.502944,-2.118518
E02002012,RNA,Mental Illness,0,0,DY12HQ,52.502944,-2.118518
E02002014,TAJ,Learning Disabilities,22.619565,29,DY28PS,52.508328,-2.084448
E02002014,TAJ,General & Acute,0,0,DY28PS,52.508328,-2.084448
E02002014,TAJ,Maternity,0,0,DY28PS,52.508328,-2.084448
E02002014,TAJ,Mental Illness,249.663043,284.771739,DY28PS,52.508328,-2.084448
E02002135,RBK,Learning Disabilities,0,0,WS29PS,52.58233,-1.998924
E02002135,RBK,General & Acute,339.956522,438.554348,WS29PS,52.58233,-1.998924
E02002135,RBK,Mental Illness,0,0,WS29PS,52.58233,-1.998924
E02002135,RBK,Maternity,14.782609,25.532609,WS29PS,52.58233,-1.998924
E02002163,RL4,Learning Disabilities,0,0,WV100QP,52.599722,-2.095555
E02002163,RL4,General & Acute,627.684783,791.293478,WV100QP,52.599722,-2.095555
E02002163,RL4,Maternity,33.695652,36,WV100QP,52.599722,-2.095555
E02002163,RL4,Mental Illness,0,0,WV100QP,52.599722,-2.095555
E02002202,TAD,Learning Disabilities,2.641304,6,BD183LD,53.839675,-1.788605
E02002202,TAD,General & Acute,0,0,BD183LD,53.839675,-1.788605
E02002202,TAD,Maternity,0,0,BD183LD,53.839675,-1.788605
E02002202,TAD,Mental Illness,167.586957,200,BD183LD,53.839675,-1.788605
E02002219,RAE,Learning Disabilities,0,0,BD96RJ,53.80598,-1.794697
E02002219,RAE,General & Acute,403.967391,558.945652,BD96RJ,53.80598,-1.794697
E02002219,RAE,Maternity,50.293478,76,BD96RJ,53.80598,-1.794697
E02002219,RAE,Mental Illness,0,0,BD96RJ,53.80598,-1.794697
E02002303,RWY,Learning Disabilities,0,0,HD33EA,53.655474,-1.816338
E02002303,RWY,General & Acute,449.043478,606.815217,HD33EA,53.655474,-1.816338
E02002303,RWY,Maternity,26.304348,49.478261,HD33EA,53.655474,-1.816338
E02002303,RWY,Mental Illness,0,0,HD33EA,53.655474,-1.816338
E02002371,RGD,Learning Disabilities,3.51087,8.543478,LS73JX,53.821038,-1.534962
E02002371,RGD,General & Acute,0,0,LS73JX,53.821038,-1.534962
E02002371,RGD,Maternity,0,0,LS73JX,53.821038,-1.534962
E02002371,RGD,Mental Illness,316.673913,392.554348,LS73JX,53.821038,-1.534962
E02002393,RR8,Learning Disabilities,0,0,LS97TF,53.806869,-1.520359
E02002393,RR8,General & Acute,1339.75,1713.978261,LS97TF,53.806869,-1.520359
E02002393,RR8,Maternity,50.891304,122.293478,LS97TF,53.806869,-1.520359
E02002393,RR8,Mental Illness,0,0,LS97TF,53.806869,-1.520359
E02002422,RY6,Learning Disabilities,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,General & Acute,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,Maternity,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,Mental Illness,4.858696,8,LS110DL,53.762746,-1.575641
E02002443,RXG,Learning Disabilities,17.01087,24,WF13SP,53.69734,-1.494054
E02002443,RXG,General & Acute,23.695652,24,WF13SP,53.69734,-1.494054
E02002443,RXG,Maternity,0,0,WF13SP,53.69734,-1.494054
E02002443,RXG,Mental Illness,368.717391,423,WF13SP,53.69734,-1.494054
E02002454,RXF,Learning Disabilities,0,0,WF14DG,53.692418,-1.488555
E02002454,RXF,General & Acute,675.554348,953.043478,WF14DG,53.692418,-1.488555
E02002454,RXF,Maternity,37.913043,60,WF14DG,53.692418,-1.488555
E02002454,RXF,Mental Illness,0,0,WF14DG,53.692418,-1.488555
E02002484,RVW,Learning Disabilities,0,0,TS249AH,54.702398,-1.227837
E02002484,RVW,General & Acute,397.478261,453.065217,TS249AH,54.702398,-1.227837
E02002484,RVW,Maternity,10.782609,46,TS249AH,54.702398,-1.227837
E02002484,RVW,Mental Illness,0,0,TS249AH,54.702398,-1.227837
E02002506,RTR,Learning Disabilities,0,0,TS43BW,54.551755,-1.214805
E02002506,RTR,General & Acute,581.521739,778.217391,TS43BW,54.551755,-1.214805
E02002506,RTR,Maternity,20.891304,36,TS43BW,54.551755,-1.214805
E02002506,RTR,Mental Illness,0,0,TS43BW,54.551755,-1.214805
E02002559,RX3,Learning Disabilities,80.684783,113.902174,DL22TS,54.543494,-1.591147
E02002559,RX3,General & Acute,0,0,DL22TS,54.543494,-1.591147
E02002559,RX3,Maternity,0,0,DL22TS,54.543494,-1.591147
E02002559,RX3,Mental Illness,546.880435,631.195652,DL22TS,54.543494,-1.591147
E02002592,RTV,Learning Disabilities,3.956522,9,WA28WA,53.429516,-2.606862
E02002592,RTV,General & Acute,0,0,WA28WA,53.429516,-2.606862
E02002592,RTV,Maternity,0,0,WA28WA,53.429516,-2.606862
E02002592,RTV,Mental Illness,241.771739,282,WA28WA,53.429516,-2.606862
E02002602,RWW,Learning Disabilities,0,0,WA51QG,53.393973,-2.610717
E02002602,RWW,General & Acute,399.054348,521.336957,WA51QG,53.393973,-2.610717
E02002602,RWW,Maternity,18.358696,40,WA51QG,53.393973,-2.610717
E02002602,RWW,Mental Illness,0,0,WA51QG,53.393973,-2.610717
E02002625,RXR,Learning Disabilities,0,0,BB23HH,53.73556,-2.462716
E02002625,RXR,General & Acute,656.586957,902.945652,BB23HH,53.73556,-2.462716
E02002625,RXR,Maternity,30.804348,72,BB23HH,53.73556,-2.462716
E02002625,RXR,Mental Illness,0,0,BB23HH,53.73556,-2.462716
E02002641,RXL,Learning Disabilities,0,0,FY38NR,53.820675,-3.016275
E02002641,RXL,General & Acute,526.847826,643,FY38NR,53.820675,-3.016275
E02002641,RXL,Maternity,19.152174,38,FY38NR,53.820675,-3.016275
E02002641,RXL,Mental Illness,0,0,FY38NR,53.820675,-3.016275
E02002675,RWA,Learning Disabilities,0,0,HU32JZ,53.744113,-0.358146
E02002675,RWA,General & Acute,727.532609,957.25,HU32JZ,53.744113,-0.358146
E02002675,RWA,Maternity,33.978261,76,HU32JZ,53.744113,-0.358146
E02002675,RWA,Mental Illness,0,0,HU32JZ,53.744113,-0.358146
E02002705,RV9,Learning Disabilities,7.380435,14,HU106FE,53.771067,-0.447309
E02002705,RV9,General & Acute,0,0,HU106FE,53.771067,-0.447309
E02002705,RV9,Maternity,0,0,HU106FE,53.771067,-0.447309
E02002705,RV9,Mental Illness,127.782609,192.98913,HU106FE,53.771067,-0.447309
E02002741,RJL,Learning Disabilities,0,0,DN332BA,53.544882,-0.096233
E02002741,RJL,General & Acute,514.456522,621.673913,DN332BA,53.544882,-0.096233
E02002741,RJL,Maternity,25.804348,70,DN332BA,53.544882,-0.096233
E02002741,RJL,Mental Illness,0,0,DN332BA,53.544882,-0.096233
E02002780,RCB,Learning Disabilities,0,0,YO318HE,53.968952,-1.084285
E02002780,RCB,General & Acute,634.804348,962,YO318HE,53.968952,-1.084285
