msoa,org_code,sector,occupied_beds,available_beds,postcode,latitude,longitude
E02000480,RF4,General & Acute,764.076087,910.771739,RM70AG,51.568647,0.179031
E02000480,RF4,Learning Disabilities,0,0,RM70AG,51.568647,0.179031
E02000480,RF4,Mental Illness,0,0,RM70AG,51.568647,0.179031
E02000491,RAT,Maternity,0,0,RM138GQ,51.518578,0.171162
E02000491,RAT,General & Acute,136.554348,177.73913,RM138GQ,51.518578,0.171162
E02000491,RAT,Learning Disabilities,5.456522,12,RM138GQ,51.518578,0.171162
E02000491,RAT,Mental Illness,190.152174,226.891304,RM138GQ,51.518578,0.171162
E02000510,RAS,Maternity,18.304348,71.184783,UB83NN,51.526077,-0.461175
E02000510,RAS,General & Acute,296.576087,355.380435,UB83NN,51.526077,-0.461175
E02000510,RAS,Learning Disabilities,0,0,UB83NN,51.526077,-0.461175
E02000510,RAS,Mental Illness,0,0,UB83NN,51.526077,-0.461175
E02000557,RKE,Maternity,25.793478,54,N195NF,51.566482,-0.139066
E02000557,RKE,General & Acute,185.663043,229.456522,N195NF,51.566482,-0.139066
E02000557,RKE,Learning Disabilities,0,0,N195NF,51.566482,-0.139066
E02000557,RKE,Mental Illness,12,12.891304,N195NF,51.566482,-0.139066
E02000576,RP6,Maternity,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,General & Acute,2.391304,7.826087,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Learning Disabilities,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Mental Illness,0,0,EC1V2PD,51.527246,-0.089889
E02000595,RPY,Maternity,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,General & Acute,147.369565,190.163043,SW36JJ,51.490561,-0.172565
E02000595,RPY,Learning Disabilities,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,Mental Illness,0,0,SW36JJ,51.490561,-0.172565
E02000595,RT3,Maternity,0,0,SW36NP,51.489743,-0.170855
E02000595,RT3,General & Acute,158.695652,228.48913,SW36NP,51.489743,-0.170855
E02000595,RT3,Learning Disabilities,0,0,SW36NP,51.489743,-0.170855
E02000595,RT3,Mental Illness,0,0,SW36NP,51.489743,-0.170855
E02000596,RQM,Maternity,43.554348,127.228261,SW109NH,51.484308,-0.181644
E02000596,RQM,General & Acute,589.456522,750.51087,SW109NH,51.484308,-0.181644
E02000596,RQM,Learning Disabilities,0,0,SW109NH,51.484308,-0.181644
E02000596,RQM,Mental Illness,0,0,SW109NH,51.484308,-0.181644
E02000600,RAX,Maternity,46.358696,55,KT27QB,51.414826,-0.282601
E02000600,RAX,General & Acute,338.23913,402.51087,KT27QB,51.414826,-0.282601
E02000600,RAX,Learning Disabilities,0,0,KT27QB,51.414826,-0.282601
E02000600,RAX,Mental Illness,0,0,KT27QB,51.414826,-0.282601
E02000631,RJZ,Maternity,74.608696,119,SE59RS,51.468077,-0.093916
E02000631,RJZ,General & Acute,1158.108696,1272.26087,SE59RS,51.468077,-0.093916
E02000631,RJZ,Learning Disabilities,0,0,SE59RS,51.468077,-0.093916
E02000631,RJZ,Mental Illness,0,0,SE59RS,51.468077,-0.093916
E02000841,RVR,Maternity,29.184783,95,SM51AA,51.380188,-0.183708
E02000841,RVR,General & Acute,495.565217,672.119565,SM51AA,51.380188,-0.183708
E02000841,RVR,Learning Disabilities,0,0,SM51AA,51.380188,-0.183708
E02000841,RVR,Mental Illness,0,0,SM51AA,51.380188,-0.183708
E02000880,R1H,Maternity,109.413043,195,E12ES,51.517167,-0.05605
E02000880,R1H,General & Acute,1415.184783,1584,E12ES,51.517167,-0.05605
E02000880,R1H,Learning Disabilities,0,0,E12ES,51.517167,-0.05605
E02000880,R1H,Mental Illness,0,0,E12ES,51.517167,-0.05605
E02000884,RWK,Maternity,0,0,E18DE,51.513374,-0.071865
E02000884,RWK,General & Acute,20.641304,51,E18DE,51.513374,-0.071865
E02000884,RWK,Learning Disabilities,0,7,E18DE,51.513374,-0.071865
E02000884,RWK,Mental Illness,706.173913,855.641304,E18DE,51.513374,-0.071865
E02000949,RQY,Maternity,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,General & Acute,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,Learning Disabilities,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,Mental Illness,315.76087,364.206522,SW177DJ,51.437358,-0.172348
E02000956,RJ7,Maternity,29.195652,67,SW170QT,51.426682,-0.175694
E02000956,RJ7,General & Acute,689.434783,829.978261,SW170QT,51.426682,-0.175694
E02000956,RJ7,Learning Disabilities,0,0,SW170QT,51.426682,-0.175694
E02000956,RJ7,Mental Illness,0,0,SW170QT,51.426682,-0.175694
E02000970,RYX,Maternity,0,0,NW15JD,51.522838,-0.151539
E02000970,RYX,General & Acute,0,0,NW15JD,51.522838,-0.151539
E02000970,RYX,Learning Disabilities,0,0,NW15JD,51.522838,-0.151539
E02000970,RYX,Mental Illness,0,0,NW15JD,51.522838,-0.151539
E02000974,RYJ,Maternity,71.782609,140.597826,W21BL,51.51754,-0.174411
E02000974,RYJ,General & Acute,845.423913,1007.73913,W21BL,51.51754,-0.174411
E02000974,RYJ,Learning Disabilities,0,0,W21BL,51.51754,-0.174411
E02000974,RYJ,Mental Illness,0,0,W21BL,51.51754,-0.174411
E02001012,RMC,Learning Disabilities,0,0,BL40JR,53.553957,-2.429894
E02001012,RMC,General & Acute,448.836957,566.967391,BL40JR,53.553957,-2.429894
E02001012,RMC,Mental Illness,0,0,BL40JR,53.553957,-2.429894
E02001012,RMC,Maternity,45.663043,78,BL40JR,53.553957,-2.429894
E02001050,RW6,Learning Disabilities,0,0,M85RB,53.517882,-2.229502
E02001050,RW6,General & Acute,855.804348,1045.456522,M85RB,53.517882,-2.229502
E02001050,RW6,Mental Illness,0,0,M85RB,53.517882,-2.229502
E02001050,RW6,Maternity,63.684783,127.51087,M85RB,53.517882,-2.229502
E02001062,R0A,Learning Disabilities,0,0,M139WL,53.462436,-2.227711
E02001062,R0A,General & Acute,"1,339",1669.01087,M139WL,53.462436,-2.227711
E02001062,R0A,Mental Illness,11,12,M139WL,53.462436,-2.227711
E02001062,R0A,Maternity,105.684783,155.913043,M139WL,53.462436,-2.227711
E02001082,RBV,Learning Disabilities,0,0,M204BX,53.429767,-2.230125
E02001082,RBV,General & Acute,121.467391,142.673913,M204BX,53.429767,-2.230125
E02001082,RBV,Mental Illness,0,0,M204BX,53.429767,-2.230125
E02001082,RBV,Maternity,0,0,M204BX,53.429767,-2.230125
E02001177,RM3,Learning Disabilities,0,0,M68HD,53.487545,-2.323424
E02001177,RM3,General & Acute,702.673913,849.413043,M68HD,53.487545,-2.323424
E02001177,RM3,Mental Illness,0,0,M68HD,53.487545,-2.323424
E02001177,RM3,Maternity,0,0,M68HD,53.487545,-2.323424
E02001213,RWJ,Learning Disabilities,0,0,SK27JE,53.383778,-2.13202
E02001213,RWJ,General & Acute,453.206522,535.065217,SK27JE,53.383778,-2.13202
E02001213,RWJ,Mental Illness,0,0,SK27JE,53.383778,-2.13202
E02001213,RWJ,Maternity,23.358696,53.902174,SK27JE,53.383778,-2.13202
E02001235,RMP,Learning Disabilities,0,0,OL69RW,53.49153,-2.071433
E02001235,RMP,General & Acute,291,378.804348,OL69RW,53.49153,-2.071433
E02001235,RMP,Mental Illness,0,0,OL69RW,53.49153,-2.071433
E02001235,RMP,Maternity,14.717391,33,OL69RW,53.49153,-2.071433
E02001241,RT2,Learning Disabilities,0,0,OL67SR,53.485827,-2.099981
E02001241,RT2,General & Acute,0,0,OL67SR,53.485827,-2.099981
E02001241,RT2,Mental Illness,426.326087,495.543478,OL67SR,53.485827,-2.099981
E02001241,RT2,Maternity,0,0,OL67SR,53.485827,-2.099981
E02001292,RRF,Learning Disabilities,0,0,WN12NN,53.55774,-2.629091
E02001292,RRF,General & Acute,377,522.434783,WN12NN,53.55774,-2.629091
E02001292,RRF,Mental Illness,0,0,WN12NN,53.55774,-2.629091
E02001292,RRF,Maternity,16.293478,28,WN12NN,53.55774,-2.629091
E02001335,RBN,Learning Disabilities,0,0,L355DR,53.420469,-2.784954
E02001335,RBN,General & Acute,624.326087,708.576087,L355DR,53.420469,-2.784954
E02001335,RBN,Mental Illness,0,0,L355DR,53.420469,-2.784954
E02001335,RBN,Maternity,6.173913,9.25,L355DR,53.420469,-2.784954
E02001337,RW4,Learning Disabilities,91.271739,110.402174,L341PJ,53.424035,-2.826417
E02001337,RW4,General & Acute,0,0,L341PJ,53.424035,-2.826417
E02001337,RW4,Mental Illness,508.141304,596.576087,L341PJ,53.424035,-2.826417
E02001337,RW4,Maternity,0,0,L341PJ,53.424035,-2.826417
E02001351,RET,Learning Disabilities,0,0,L97LJ,53.466395,-2.931
E02001351,RET,General & Acute,97.26087,138.304348,L97LJ,53.466395,-2.931
E02001351,RET,Mental Illness,0,0,L97LJ,53.466395,-2.931
E02001351,RET,Maternity,0,0,L97LJ,53.466395,-2.931
E02001372,RBQ,Learning Disabilities,0,0,L143PE,53.411151,-2.897989
E02001372,RBQ,General & Acute,91,120.119565,L143PE,53.411151,-2.897989
E02001372,RBQ,Mental Illness,0,0,L143PE,53.411151,-2.897989
E02001372,RBQ,Maternity,0,0,L143PE,53.411151,-2.897989
E02001372,RBS,Learning Disabilities,0,0,L122AP,53.421263,-2.897795
E02001372,RBS,General & Acute,136.23913,219.25,L122AP,53.421263,-2.897795
E02001372,RBS,Mental Illness,6.891304,7,L122AP,53.421263,-2.897795
E02001372,RBS,Maternity,0,0,L122AP,53.421263,-2.897795
E02001377,REM,Learning Disabilities,0,0,L78XP,53.409506,-2.964809
E02001377,REM,General & Acute,1265.271739,1425.51087,L78XP,53.409506,-2.964809
E02001377,REM,Mental Illness,0,0,L78XP,53.409506,-2.964809
E02001377,REM,Maternity,0,0,L78XP,53.409506,-2.964809
E02001377,REP,Learning Disabilities,0,0,L87SS,53.398461,-2.960077
E02001377,REP,General & Acute,13.119565,27.663043,L87SS,53.398461,-2.960077
E02001377,REP,Mental Illness,0,0,L87SS,53.398461,-2.960077
E02001377,REP,Maternity,50.413043,97.369565,L87SS,53.398461,-2.960077
E02001436,RVY,Learning Disabilities,0,0,PR86PN,53.63357,-2.97882
E02001436,RVY,General & Acute,311.836957,412.76087,PR86PN,53.63357,-2.97882
E02001436,RVY,Mental Illness,0,0,PR86PN,53.63357,-2.97882
E02001436,RVY,Maternity,9.880435,29.065217,PR86PN,53.63357,-2.97882
E02001491,RBL,Learning Disabilities,0,0,CH495PE,53.36964,-3.096815
E02001491,RBL,General & Acute,564.956522,678.521739,CH495PE,53.36964,-3.096815
E02001491,RBL,Mental Illness,0,0,CH495PE,53.36964,-3.096815
E02001491,RBL,Maternity,17.021739,32,CH495PE,53.36964,-3.096815
E02001504,REN,Learning Disabilities,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,General & Acute,44.858696,83.065217,CH634JY,53.332283,-3.025848
E02001504,REN,Mental Illness,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,Maternity,0,0,CH634JY,53.332283,-3.025848
E02001520,RFF,Learning Disabilities,0,0,S752EP,53.559132,-1.499493
E02001520,RFF,General & Acute,411.467391,428,S752EP,53.559132,-1.499493
E02001520,RFF,Mental Illness,0,0,S752EP,53.559132,-1.499493
E02001520,RFF,Maternity,21.663043,33,S752EP,53.559132,-1.499493
E02001556,RP5,Learning Disabilities,0,0,DN25LT,53.530805,-1.108942
E02001556,RP5,General & Acute,620,647,DN25LT,53.530805,-1.108942
E02001556,RP5,Mental Illness,0,0,DN25LT,53.530805,-1.108942
E02001556,RP5,Maternity,33,77,DN25LT,53.530805,-1.108942
E02001566,RXE,Learning Disabilities,0,0,DN48QN,53.494823,-1.145978
E02001566,RXE,General & Acute,38.608696,74,DN48QN,53.494823,-1.145978
E02001566,RXE,Mental Illness,190.054348,242,DN48QN,53.494823,-1.145978
E02001566,RXE,Maternity,0,0,DN48QN,53.494823,-1.145978
E02001600,RFR,Learning Disabilities,0,0,S602UD,53.413972,-1.34288
E02001600,RFR,General & Acute,372.782609,434.347826,S602UD,53.413972,-1.34288
E02001600,RFR,Mental Illness,0,0,S602UD,53.413972,-1.34288
E02001600,RFR,Maternity,15.98913,23.478261,S602UD,53.413972,-1.34288
E02001630,RHQ,Learning Disabilities,0,0,S57AU,53.409821,-1.455965
E02001630,RHQ,General & Acute,1094.315217,1321.891304,S57AU,53.409821,-1.455965
E02001630,RHQ,Mental Illness,0,0,S57AU,53.409821,-1.455965
E02001630,RHQ,Maternity,42.98913,42.98913,S57AU,53.409821,-1.455965
E02001632,TAH,Learning Disabilities,5.902174,7,S47QQ,53.398186,-1.443225
E02001632,TAH,General & Acute,0,0,S47QQ,53.398186,-1.443225
E02001632,TAH,Mental Illness,129.858696,151.01087,S47QQ,53.398186,-1.443225
E02001632,TAH,Maternity,0,0,S47QQ,53.398186,-1.443225
E02001640,RCU,Learning Disabilities,0,0,S102TH,53.380599,-1.490629
E02001640,RCU,General & Acute,76.23913,142.478261,S102TH,53.380599,-1.490629
E02001640,RCU,Mental Illness,12,23.630435,S102TH,53.380599,-1.490629
E02001640,RCU,Maternity,0,0,S102TH,53.380599,-1.490629
E02001697,RR7,Learning Disabilities,0,0,NE96SX,54.93938,-1.580781
E02001697,RR7,General & Acute,347.26087,405.521739,NE96SX,54.93938,-1.580781
E02001697,RR7,Mental Illness,16.043478,32,NE96SX,54.93938,-1.580781
E02001697,RR7,Maternity,12.532609,16,NE96SX,54.93938,-1.580781
E02001713,RX4,Learning Disabilities,85.728261,102,NE33XT,55.006488,-1.6331
E02001713,RX4,General & Acute,44.347826,49,NE33XT,55.006488,-1.6331
E02001713,RX4,Mental Illness,543.543478,642,NE33XT,55.006488,-1.6331
E02001713,RX4,Maternity,0,0,NE33XT,55.006488,-1.6331
E02001714,RTD,Learning Disabilities,0,0,NE77DN,55.002783,-1.593392
E02001714,RTD,General & Acute,1008.869565,1236.23913,NE77DN,55.002783,-1.593392
E02001714,RTD,Mental Illness,0,0,NE77DN,55.002783,-1.593392
E02001714,RTD,Maternity,37.152174,96,NE77DN,55.002783,-1.593392
E02001750,RTF,Learning Disabilities,0,0,NE298NH,55.025241,-1.46734
E02001750,RTF,General & Acute,610.771739,809.945652,NE298NH,55.025241,-1.46734
E02001750,RTF,Mental Illness,12.923913,28,NE298NH,55.025241,-1.46734
E02001750,RTF,Maternity,17.315217,31.076087,NE298NH,55.025241,-1.46734
E02001801,R0B,Learning Disabilities,0,0,SR47TP,54.902214,-1.410327
E02001801,R0B,General & Acute,739.836957,988.51087,SR47TP,54.902214,-1.410327
E02001801,R0B,Mental Illness,0,0,SR47TP,54.902214,-1.410327
E02001801,R0B,Maternity,19,41,SR47TP,54.902214,-1.410327
E02001876,RQ3,Learning Disabilities,0,0,B46NH,52.484784,-1.893808
E02001876,RQ3,General & Acute,165.804348,273.48913,B46NH,52.484784,-1.893808
E02001876,RQ3,Mental Illness,21.706522,34,B46NH,52.484784,-1.893808
E02001876,RQ3,Maternity,61.73913,102,B46NH,52.484784,-1.893808
E02001876,RYW,Learning Disabilities,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,General & Acute,115.23913,145.880435,B74BN,52.487324,-1.885825
E02001876,RYW,Mental Illness,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,Maternity,0,0,B74BN,52.487324,-1.885825
E02001879,RXK,Learning Disabilities,0,0,B187QH,52.488627,-1.932507
E02001879,RXK,General & Acute,532.902174,657.434783,B187QH,52.488627,-1.932507
E02001879,RXK,Mental Illness,0,0,B187QH,52.488627,-1.932507
E02001879,RXK,Maternity,36.847826,62.01087,B187QH,52.488627,-1.932507
E02001913,RRK,Learning Disabilities,0,0,B152GW,52.453198,-1.93847
E02001913,RRK,General & Acute,2276.445652,2368.173913,B152GW,52.453198,-1.93847
E02001913,RRK,Mental Illness,0,0,B152GW,52.453198,-1.93847
E02001913,RRK,Maternity,89.184783,140.271739,B152GW,52.453198,-1.93847
E02001914,RXT,Learning Disabilities,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,General & Acute,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,Mental Illness,618.282609,664.923913,B138QY,52.440919,-1.897096
E02001914,RXT,Maternity,0,0,B138QY,52.440919,-1.897096
E02001939,RRJ,Learning Disabilities,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,General & Acute,60.869565,103.434783,B312AP,52.420088,-1.96116
E02001939,RRJ,Mental Illness,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,Maternity,0,0,B312AP,52.420088,-1.96116
E02001958,RYG,Learning Disabilities,40.73913,69,CV66NY,52.457137,-1.486518
E02001958,RYG,General & Acute,0,0,CV66NY,52.457137,-1.486518
E02001958,RYG,Mental Illness,189.065217,238.728261,CV66NY,52.457137,-1.486518
E02001958,RYG,Maternity,0,0,CV66NY,52.457137,-1.486518
E02001976,RKB,Maternity,5.152174,70,CV22DX,52.421211,-1.438403
E02001976,RKB,Learning Disabilities,0,0,CV22DX,52.421211,-1.438403
E02001976,RKB,General & Acute,911.576087,1039.934783,CV22DX,52.421211,-1.438403
E02001976,RKB,Mental Illness,0,0,CV22DX,52.421211,-1.438403
E02002012,RNA,Maternity,25.391304,49,DY12HQ,52.502944,-2.118518
E02002012,RNA,Learning Disabilities,0,0,DY12HQ,52.502944,-2.118518
E02002012,RNA,General & Acute,524.206522,605.576087,DY12HQ,52.502944,-2.118518
E02002012,RNA,Mental Illness,0,0,DY12HQ,52.502944,-2.118518
E02002014,TAJ,Learning Disabilities,20.608696,29,DY28PS,52.508328,-2.084448
E02002014,TAJ,General & Acute,0,0,DY28PS,52.508328,-2.084448
E02002014,TAJ,Mental Illness,218.086957,271.663043,DY28PS,52.508328,-2.084448
E02002014,TAJ,Maternity,0,0,DY28PS,52.508328,-2.084448
E02002135,RBK,Maternity,15.086957,28.869565,WS29PS,52.58233,-1.998924
E02002135,RBK,Learning Disabilities,0,0,WS29PS,52.58233,-1.998924
E02002135,RBK,General & Acute,383.152174,465.021739,WS29PS,52.58233,-1.998924
E02002135,RBK,Mental Illness,0,0,WS29PS,52.58233,-1.998924
E02002163,RL4,Maternity,33,36,WV100QP,52.599722,-2.095555
E02002163,RL4,Learning Disabilities,0,0,WV100QP,52.599722,-2.095555
E02002163,RL4,General & Acute,672.652174,788.902174,WV100QP,52.599722,-2.095555
E02002163,RL4,Mental Illness,0,0,WV100QP,52.599722,-2.095555
E02002202,TAD,Learning Disabilities,3.326087,6,BD183LD,53.839675,-1.788605
E02002202,TAD,General & Acute,0,0,BD183LD,53.839675,-1.788605
E02002202,TAD,Mental Illness,164.26087,200,BD183LD,53.839675,-1.788605
E02002202,TAD,Maternity,0,0,BD183LD,53.839675,-1.788605
E02002219,RAE,Learning Disabilities,0,0,BD96RJ,53.80598,-1.794697
E02002219,RAE,General & Acute,450.130435,555.880435,BD96RJ,53.80598,-1.794697
E02002219,RAE,Mental Illness,0,0,BD96RJ,53.80598,-1.794697
E02002219,RAE,Maternity,48.173913,76,BD96RJ,53.80598,-1.794697
E02002303,RWY,Learning Disabilities,0,0,HD33EA,53.655474,-1.816338
E02002303,RWY,General & Acute,467.608696,572.75,HD33EA,53.655474,-1.816338
E02002303,RWY,Mental Illness,0,0,HD33EA,53.655474,-1.816338
E02002303,RWY,Maternity,27.152174,51.282609,HD33EA,53.655474,-1.816338
E02002371,RGD,Learning Disabilities,4.141304,13,LS73JX,53.821038,-1.534962
E02002371,RGD,General & Acute,0,0,LS73JX,53.821038,-1.534962
E02002371,RGD,Mental Illness,307.51087,393,LS73JX,53.821038,-1.534962
E02002371,RGD,Maternity,0,0,LS73JX,53.821038,-1.534962
E02002393,RR8,Learning Disabilities,0,0,LS97TF,53.806869,-1.520359
E02002393,RR8,General & Acute,1438.380435,1735.163043,LS97TF,53.806869,-1.520359
E02002393,RR8,Mental Illness,0,0,LS97TF,53.806869,-1.520359
E02002393,RR8,Maternity,49.380435,122.315217,LS97TF,53.806869,-1.520359
E02002422,RY6,Learning Disabilities,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,General & Acute,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,Mental Illness,3.73913,8,LS110DL,53.762746,-1.575641
E02002422,RY6,Maternity,0,0,LS110DL,53.762746,-1.575641
E02002443,RXG,Learning Disabilities,17.695652,24,WF13SP,53.69734,-1.494054
E02002443,RXG,General & Acute,16.934783,24,WF13SP,53.69734,-1.494054
E02002443,RXG,Mental Illness,342.836957,423,WF13SP,53.69734,-1.494054
E02002443,RXG,Maternity,0,0,WF13SP,53.69734,-1.494054
E02002454,RXF,Learning Disabilities,0,0,WF14DG,53.692418,-1.488555
E02002454,RXF,General & Acute,760.23913,950.586957,WF14DG,53.692418,-1.488555
E02002454,RXF,Mental Illness,0,0,WF14DG,53.692418,-1.488555
E02002454,RXF,Maternity,36.391304,60,WF14DG,53.692418,-1.488555
E02002484,RVW,Learning Disabilities,0,0,TS249AH,54.702398,-1.227837
E02002484,RVW,General & Acute,424.380435,500.706522,TS249AH,54.702398,-1.227837
E02002484,RVW,Mental Illness,0,0,TS249AH,54.702398,-1.227837
E02002484,RVW,Maternity,9.782609,46,TS249AH,54.702398,-1.227837
E02002506,RTR,Learning Disabilities,0,0,TS43BW,54.551755,-1.214805
E02002506,RTR,General & Acute,606.619565,779.728261,TS43BW,54.551755,-1.214805
E02002506,RTR,Mental Illness,0,0,TS43BW,54.551755,-1.214805
E02002506,RTR,Maternity,19.73913,38,TS43BW,54.551755,-1.214805
E02002559,RX3,Learning Disabilities,82.076087,115,DL22TS,54.543494,-1.591147
E02002559,RX3,General & Acute,0,0,DL22TS,54.543494,-1.591147
E02002559,RX3,Mental Illness,514.391304,625.521739,DL22TS,54.543494,-1.591147
E02002559,RX3,Maternity,0,0,DL22TS,54.543494,-1.591147
E02002592,RTV,Learning Disabilities,3.271739,8.217391,WA28WA,53.429516,-2.606862
E02002592,RTV,General & Acute,0,0,WA28WA,53.429516,-2.606862
E02002592,RTV,Mental Illness,245,282,WA28WA,53.429516,-2.606862
E02002592,RTV,Maternity,0,0,WA28WA,53.429516,-2.606862
E02002602,RWW,Learning Disabilities,0,0,WA51QG,53.393973,-2.610717
E02002602,RWW,General & Acute,447.413043,507.891304,WA51QG,53.393973,-2.610717
E02002602,RWW,Mental Illness,0,0,WA51QG,53.393973,-2.610717
E02002602,RWW,Maternity,18.152174,42.521739,WA51QG,53.393973,-2.610717
E02002625,RXR,Learning Disabilities,0,0,BB23HH,53.73556,-2.462716
E02002625,RXR,General & Acute,708.282609,855.945652,BB23HH,53.73556,-2.462716
E02002625,RXR,Mental Illness,0,0,BB23HH,53.73556,-2.462716
E02002625,RXR,Maternity,32.521739,78.141304,BB23HH,53.73556,-2.462716
E02002641,RXL,Learning Disabilities,0,0,FY38NR,53.820675,-3.016275
E02002641,RXL,General & Acute,563.586957,643,FY38NR,53.820675,-3.016275
E02002641,RXL,Mental Illness,0,0,FY38NR,53.820675,-3.016275
E02002641,RXL,Maternity,20.195652,37.826087,FY38NR,53.820675,-3.016275
E02002675,RWA,Learning Disabilities,0,0,HU32JZ,53.744113,-0.358146
E02002675,RWA,General & Acute,739,891.445652,HU32JZ,53.744113,-0.358146
E02002675,RWA,Mental Illness,0,0,HU32JZ,53.744113,-0.358146
E02002675,RWA,Maternity,31.826087,76,HU32JZ,53.744113,-0.358146
E02002705,RV9,Learning Disabilities,7.195652,14,HU106FE,53.771067,-0.447309
E02002705,RV9,General & Acute,0,0,HU106FE,53.771067,-0.447309
E02002705,RV9,Mental Illness,130.597826,176.304348,HU106FE,53.771067,-0.447309
E02002705,RV9,Maternity,0,0,HU106FE,53.771067,-0.447309
E02002741,RJL,Learning Disabilities,0,0,DN332BA,53.544882,-0.096233
E02002741,RJL,General & Acute,550.336957,605.315217,DN332BA,53.544882,-0.096233
E02002741,RJL,Mental Illness,0,0,DN332BA,53.544882,-0.096233
E02002741,RJL,Maternity,27.141304,70,DN332BA,53.544882,-0.096233
E02002780,RCB,Learning Disabilities,0,0,YO318HE,53.968952,-1.084285
