msoa,org_code,sector,occupied_beds,available_beds,postcode,latitude,longitude
E02001372,RBS,General & Acute,154.815217,219.141304,L122AP,53.421263,-2.897795
E02001377,REM,Mental Illness,0,0,L78XP,53.409506,-2.964809
E02001377,REM,Maternity,0,0,L78XP,53.409506,-2.964809
E02001377,REM,Learning Disabilities,0,0,L78XP,53.409506,-2.964809
E02001377,REM,General & Acute,1454.26087,1605.902174,L78XP,53.409506,-2.964809
E02001377,REP,Mental Illness,0,0,L87SS,53.398461,-2.960077
E02001377,REP,Maternity,63.684783,85.869565,L87SS,53.398461,-2.960077
E02001377,REP,Learning Disabilities,0,0,L87SS,53.398461,-2.960077
E02001377,REP,General & Acute,16.271739,27.152174,L87SS,53.398461,-2.960077
E02001436,RVY,Mental Illness,0,0,PR86PN,53.63357,-2.97882
E02001436,RVY,Maternity,10.195652,29.217391,PR86PN,53.63357,-2.97882
E02001436,RVY,Learning Disabilities,0,0,PR86PN,53.63357,-2.97882
E02001436,RVY,General & Acute,288.728261,330.543478,PR86PN,53.63357,-2.97882
E02001491,RBL,Mental Illness,0,0,CH495PE,53.36964,-3.096815
E02001491,RBL,Maternity,21.576087,32,CH495PE,53.36964,-3.096815
E02001491,RBL,Learning Disabilities,0,0,CH495PE,53.36964,-3.096815
E02001491,RBL,General & Acute,604.195652,677.521739,CH495PE,53.36964,-3.096815
E02001504,REN,Mental Illness,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,Maternity,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,Learning Disabilities,0,0,CH634JY,53.332283,-3.025848
E02001504,REN,General & Acute,66.978261,84.728261,CH634JY,53.332283,-3.025848
E02001520,RFF,Mental Illness,0,0,S752EP,53.559132,-1.499493
E02001520,RFF,Maternity,20.119565,33,S752EP,53.559132,-1.499493
E02001520,RFF,Learning Disabilities,0,0,S752EP,53.559132,-1.499493
E02001520,RFF,General & Acute,412.369565,427,S752EP,53.559132,-1.499493
E02001556,RP5,Mental Illness,0,0,DN25LT,53.530805,-1.108942
E02001556,RP5,Maternity,37.217391,77,DN25LT,53.530805,-1.108942
E02001556,RP5,Learning Disabilities,0,0,DN25LT,53.530805,-1.108942
E02001556,RP5,General & Acute,616.554348,633.021739,DN25LT,53.530805,-1.108942
E02001566,RXE,Mental Illness,180.5,294,DN48QN,53.494823,-1.145978
E02001566,RXE,Maternity,0,0,DN48QN,53.494823,-1.145978
E02001566,RXE,Learning Disabilities,0,0,DN48QN,53.494823,-1.145978
E02001566,RXE,General & Acute,46.021739,62,DN48QN,53.494823,-1.145978
E02001600,RFR,Mental Illness,0,0,S602UD,53.413972,-1.34288
E02001600,RFR,Maternity,19.097826,24,S602UD,53.413972,-1.34288
E02001600,RFR,Learning Disabilities,0,0,S602UD,53.413972,-1.34288
E02001600,RFR,General & Acute,398.554348,438,S602UD,53.413972,-1.34288
E02001630,RHQ,Mental Illness,0,0,S57AU,53.409821,-1.455965
E02001630,RHQ,Maternity,43.673913,66.119565,S57AU,53.409821,-1.455965
E02001630,RHQ,Learning Disabilities,0,0,S57AU,53.409821,-1.455965
E02001630,RHQ,General & Acute,1170.891304,1387.26087,S57AU,53.409821,-1.455965
E02001632,TAH,Mental Illness,121.565217,144.119565,S47QQ,53.398186,-1.443225
E02001632,TAH,Maternity,0,0,S47QQ,53.398186,-1.443225
E02001632,TAH,Learning Disabilities,0.717391,4.869565,S47QQ,53.398186,-1.443225
E02001632,TAH,General & Acute,0,0,S47QQ,53.398186,-1.443225
E02001640,RCU,Mental Illness,10.619565,29.673913,S102TH,53.380599,-1.490629
E02001640,RCU,Maternity,0,0,S102TH,53.380599,-1.490629
E02001640,RCU,Learning Disabilities,0,0,S102TH,53.380599,-1.490629
E02001640,RCU,General & Acute,87.554348,131.282609,S102TH,53.380599,-1.490629
E02001697,RR7,Mental Illness,10.206522,26,NE96SX,54.93938,-1.580781
E02001697,RR7,Maternity,10.902174,16,NE96SX,54.93938,-1.580781
E02001697,RR7,Learning Disabilities,0,0,NE96SX,54.93938,-1.580781
E02001697,RR7,General & Acute,382.73913,425.630435,NE96SX,54.93938,-1.580781
E02001713,RX4,Mental Illness,575.967391,651.891304,NE33XT,55.006488,-1.6331
E02001713,RX4,Maternity,0,0,NE33XT,55.006488,-1.6331
E02001713,RX4,Learning Disabilities,81.565217,100,NE33XT,55.006488,-1.6331
E02001713,RX4,General & Acute,43.206522,49,NE33XT,55.006488,-1.6331
E02001714,RTD,Mental Illness,0,0,NE77DN,55.002783,-1.593392
E02001714,RTD,Maternity,43.141304,96,NE77DN,55.002783,-1.593392
E02001714,RTD,Learning Disabilities,0,0,NE77DN,55.002783,-1.593392
E02001714,RTD,General & Acute,1157.76087,1344.565217,NE77DN,55.002783,-1.593392
E02001750,RTF,Mental Illness,16.73913,28,NE298NH,55.025241,-1.46734
E02001750,RTF,Maternity,21.586957,33.478261,NE298NH,55.025241,-1.46734
E02001750,RTF,Learning Disabilities,0,0,NE298NH,55.025241,-1.46734
E02001750,RTF,General & Acute,645.163043,798.836957,NE298NH,55.025241,-1.46734
E02001801,R0B,Mental Illness,0,0,SR47TP,54.902214,-1.410327
E02001801,R0B,Maternity,17.597826,41,SR47TP,54.902214,-1.410327
E02001801,R0B,Learning Disabilities,0,0,SR47TP,54.902214,-1.410327
E02001801,R0B,General & Acute,783.902174,1040.826087,SR47TP,54.902214,-1.410327
E02001876,RQ3,Mental Illness,15.315217,22,B46NH,52.484784,-1.893808
E02001876,RQ3,Maternity,71.597826,100.902174,B46NH,52.484784,-1.893808
E02001876,RQ3,Learning Disabilities,0,0,B46NH,52.484784,-1.893808
E02001876,RQ3,General & Acute,193.217391,269.358696,B46NH,52.484784,-1.893808
E02001876,RYW,Mental Illness,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,Maternity,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,Learning Disabilities,0,0,B74BN,52.487324,-1.885825
E02001876,RYW,General & Acute,91.347826,135.282609,B74BN,52.487324,-1.885825
E02001879,RXK,Mental Illness,0,0,B187QH,52.488627,-1.932507
E02001879,RXK,Maternity,39.934783,62,B187QH,52.488627,-1.932507
E02001879,RXK,Learning Disabilities,0,0,B187QH,52.488627,-1.932507
E02001879,RXK,General & Acute,541.347826,593.532609,B187QH,52.488627,-1.932507
E02001913,RRK,Mental Illness,0,0,B152GW,52.453198,-1.93847
E02001913,RRK,Maternity,119.456522,138.478261,B152GW,52.453198,-1.93847
E02001913,RRK,Learning Disabilities,0,0,B152GW,52.453198,-1.93847
E02001913,RRK,General & Acute,2412.847826,2463.923913,B152GW,52.453198,-1.93847
E02001914,RXT,Mental Illness,622.282609,661.630435,B138QY,52.440919,-1.897096
E02001914,RXT,Maternity,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,Learning Disabilities,0,0,B138QY,52.440919,-1.897096
E02001914,RXT,General & Acute,0,0,B138QY,52.440919,-1.897096
E02001939,RRJ,Mental Illness,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,Maternity,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,Learning Disabilities,0,0,B312AP,52.420088,-1.96116
E02001939,RRJ,General & Acute,74.173913,118.956522,B312AP,52.420088,-1.96116
E02001958,RYG,Mental Illness,202,250,CV66NY,52.457137,-1.486518
E02001958,RYG,Maternity,0,0,CV66NY,52.457137,-1.486518
E02001958,RYG,Learning Disabilities,50.380435,70,CV66NY,52.457137,-1.486518
E02001958,RYG,General & Acute,0,0,CV66NY,52.457137,-1.486518
E02001976,RKB,Mental Illness,0,0,CV22DX,52.421211,-1.438403
E02001976,RKB,Maternity,10.630435,74.923913,CV22DX,52.421211,-1.438403
E02001976,RKB,Learning Disabilities,0,0,CV22DX,52.421211,-1.438403
E02001976,RKB,General & Acute,1000,1033.978261,CV22DX,52.421211,-1.438403
E02002012,RNA,Mental Illness,0,0,DY12HQ,52.502944,-2.118518
E02002012,RNA,Maternity,26.934783,49,DY12HQ,52.502944,-2.118518
E02002012,RNA,Learning Disabilities,0,0,DY12HQ,52.502944,-2.118518
E02002012,RNA,General & Acute,552.23913,604.597826,DY12HQ,52.502944,-2.118518
E02002014,TAJ,Mental Illness,248,280.01087,DY28PS,52.508328,-2.084448
E02002014,TAJ,Maternity,0,0,DY28PS,52.508328,-2.084448
E02002014,TAJ,Learning Disabilities,20.282609,29,DY28PS,52.508328,-2.084448
E02002014,TAJ,General & Acute,0,0,DY28PS,52.508328,-2.084448
E02002135,RBK,Mental Illness,0,0,WS29PS,52.58233,-1.998924
E02002135,RBK,Maternity,16.978261,25,WS29PS,52.58233,-1.998924
E02002135,RBK,Learning Disabilities,0,0,WS29PS,52.58233,-1.998924
E02002135,RBK,General & Acute,405.195652,450.684783,WS29PS,52.58233,-1.998924
E02002163,RL4,Mental Illness,0,0,WV100QP,52.599722,-2.095555
E02002163,RL4,Maternity,38.782609,49.826087,WV100QP,52.599722,-2.095555
E02002163,RL4,Learning Disabilities,0,0,WV100QP,52.599722,-2.095555
E02002163,RL4,General & Acute,712.206522,832.804348,WV100QP,52.599722,-2.095555
E02002202,TAD,Mental Illness,157.652174,200,BD183LD,53.839675,-1.788605
E02002202,TAD,Maternity,0,0,BD183LD,53.839675,-1.788605
E02002202,TAD,Learning Disabilities,3.934783,6,BD183LD,53.839675,-1.788605
E02002202,TAD,General & Acute,0,0,BD183LD,53.839675,-1.788605
E02002219,RAE,Mental Illness,0,0,BD96RJ,53.80598,-1.794697
E02002219,RAE,Maternity,47.934783,76,BD96RJ,53.80598,-1.794697
E02002219,RAE,Learning Disabilities,0,0,BD96RJ,53.80598,-1.794697
E02002219,RAE,General & Acute,491.858696,560.586957,BD96RJ,53.80598,-1.794697
E02002303,RWY,Mental Illness,0,0,HD33EA,53.655474,-1.816338
E02002303,RWY,Maternity,27.326087,51.152174,HD33EA,53.655474,-1.816338
E02002303,RWY,Learning Disabilities,0,0,HD33EA,53.655474,-1.816338
E02002303,RWY,General & Acute,528.663043,589.75,HD33EA,53.655474,-1.816338
E02002371,RGD,Mental Illness,328.5,398,LS73JX,53.821038,-1.534962
E02002371,RGD,Maternity,0,0,LS73JX,53.821038,-1.534962
E02002371,RGD,Learning Disabilities,6.054348,13,LS73JX,53.821038,-1.534962
E02002371,RGD,General & Acute,0,0,LS73JX,53.821038,-1.534962
E02002393,RR8,Mental Illness,0,0,LS97TF,53.806869,-1.520359
E02002393,RR8,Maternity,55.619565,134.869565,LS97TF,53.806869,-1.520359
E02002393,RR8,Learning Disabilities,0,0,LS97TF,53.806869,-1.520359
E02002393,RR8,General & Acute,1531.119565,1679.402174,LS97TF,53.806869,-1.520359
E02002422,RY6,Mental Illness,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,Maternity,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,Learning Disabilities,0,0,LS110DL,53.762746,-1.575641
E02002422,RY6,General & Acute,0,0,LS110DL,53.762746,-1.575641
E02002443,RXG,Mental Illness,356.815217,428.543478,WF13SP,53.69734,-1.494054
E02002443,RXG,Maternity,0,0,WF13SP,53.69734,-1.494054
E02002443,RXG,Learning Disabilities,17.858696,24,WF13SP,53.69734,-1.494054
E02002443,RXG,General & Acute,19.413043,20,WF13SP,53.69734,-1.494054
E02002454,RXF,Mental Illness,0,0,WF14DG,53.692418,-1.488555
E02002454,RXF,Maternity,43.532609,60,WF14DG,53.692418,-1.488555
E02002454,RXF,Learning Disabilities,0,0,WF14DG,53.692418,-1.488555
E02002454,RXF,General & Acute,839.684783,1011.293478,WF14DG,53.692418,-1.488555
E02002484,RVW,Mental Illness,0,0,TS249AH,54.702398,-1.227837
E02002484,RVW,Maternity,12.097826,46,TS249AH,54.702398,-1.227837
E02002484,RVW,Learning Disabilities,0,0,TS249AH,54.702398,-1.227837
E02002484,RVW,General & Acute,433,480.467391,TS249AH,54.702398,-1.227837
E02002506,RTR,Mental Illness,0,0,TS43BW,54.551755,-1.214805
E02002506,RTR,Maternity,23.554348,35,TS43BW,54.551755,-1.214805
E02002506,RTR,Learning Disabilities,0,0,TS43BW,54.551755,-1.214805
E02002506,RTR,General & Acute,714.619565,875.815217,TS43BW,54.551755,-1.214805
E02002559,RX3,Mental Illness,578.467391,608,DL22TS,54.543494,-1.591147
E02002559,RX3,Maternity,0,0,DL22TS,54.543494,-1.591147
E02002559,RX3,Learning Disabilities,70.880435,125.586957,DL22TS,54.543494,-1.591147
E02002559,RX3,General & Acute,0,0,DL22TS,54.543494,-1.591147
E02002602,RWW,Mental Illness,0,0,WA51QG,53.393973,-2.610717
E02002602,RWW,Maternity,20.967391,44,WA51QG,53.393973,-2.610717
E02002602,RWW,Learning Disabilities,0,0,WA51QG,53.393973,-2.610717
E02002602,RWW,General & Acute,476.826087,542.652174,WA51QG,53.393973,-2.610717
E02002625,RXR,Mental Illness,0,0,BB23HH,53.73556,-2.462716
E02002625,RXR,Maternity,37.217391,72,BB23HH,53.73556,-2.462716
E02002625,RXR,Learning Disabilities,0,0,BB23HH,53.73556,-2.462716
E02002625,RXR,General & Acute,773.347826,915.804348,BB23HH,53.73556,-2.462716
E02002641,RXL,Mental Illness,0,0,FY38NR,53.820675,-3.016275
E02002641,RXL,Maternity,21.152174,38,FY38NR,53.820675,-3.016275
E02002641,RXL,Learning Disabilities,0,0,FY38NR,53.820675,-3.016275
E02002641,RXL,General & Acute,582.173913,642.706522,FY38NR,53.820675,-3.016275
E02002675,RWA,Mental Illness,0,0,HU32JZ,53.744113,-0.358146
E02002675,RWA,Maternity,33.108696,76,HU32JZ,53.744113,-0.358146
E02002675,RWA,Learning Disabilities,0,0,HU32JZ,53.744113,-0.358146
E02002675,RWA,General & Acute,829.032609,957.847826,HU32JZ,53.744113,-0.358146
E02002705,RV9,Mental Illness,133.630435,168.597826,HU106FE,53.771067,-0.447309
E02002705,RV9,Maternity,0,0,HU106FE,53.771067,-0.447309
E02002705,RV9,Learning Disabilities,5.880435,14,HU106FE,53.771067,-0.447309
E02002705,RV9,General & Acute,0,0,HU106FE,53.771067,-0.447309
E02002741,RJL,Mental Illness,0,0,DN332BA,53.544882,-0.096233
E02002741,RJL,Maternity,28.326087,69,DN332BA,53.544882,-0.096233
E02002741,RJL,Learning Disabilities,0,0,DN332BA,53.544882,-0.096233
E02002741,RJL,General & Acute,545.521739,619.336957,DN332BA,53.544882,-0.096233
E02002780,RCB,Mental Illness,0,0,YO318HE,53.968952,-1.084285
E02002780,RCB,Maternity,59.673913,65.282609,YO318HE,53.968952,-1.084285
E02002780,RCB,Learning Disabilities,0,0,YO318HE,53.968952,-1.084285
E02002780,RCB,General & Acute,769.608696,986.163043,YO318HE,53.968952,-1.084285
E02002812,RTG,Mental Illness,0,0,DE223NE,52.910425,-1.513523
E02002812,RTG,Maternity,59.836957,102.456522,DE223NE,52.910425,-1.513523
E02002812,RTG,Learning Disabilities,0,0,DE223NE,52.910425,-1.513523
E02002812,RTG,General & Acute,1129.771739,1343.532609,DE223NE,52.910425,-1.513523
E02002812,RXM,Mental Illness,192.923913,232.630435,DE223LZ,52.91807,-1.512351
